name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,Image,party,Office,title,state,status,district,ethnicity,race,gender,date_of_birth,date_of_death,education,occupation,Bio,email_official,email_other,email_campaign,website_official,website_personal,website_campaign,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,RSS,address_campaign,address_capitol,address_district,phone_campaign,phone_capitol,phone_district,fax_capitol,fax_district,contact_form_url,date_assumed_office,appointed_by,appointed_data,confirmed_date,term_end_data,congress_year,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,Ballotpedia Office ID,govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id
Nellie Pou,Nellie,,Pou,,,,https://www.njleg.state.nj.us/members/memberphotos/pou_color.jpg,Democratic,New Jersey State Senate District 35,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 35,,,Female,,,,,,SenPou@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"100 Hamilton Plaza, Suite 1405; Paterson NJ 07505",,,973-247-1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/a1deda3b-81ab-4453-8fa5-1d5ab8c0631d,
"Nia H. Gill, Esq.",Nia,H. Gill,Esq.,,,,https://www.njleg.state.nj.us/members/memberphotos/gill_color.jpg,Democratic,New Jersey State Senate District 34,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 34,,,Female,,,,,,SenGill@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"39 South Fullerton Ave., 2nd Fl., Suite 7; Montclair NJ 07042",,,973-509-0388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/fa88557a-49d9-42d4-857c-184abb031768,
Nicholas J. Sacco,Nicholas,J.,Sacco,,,,https://www.njleg.state.nj.us/members/memberphotos/sacco_color.jpg,Democratic,New Jersey State Senate District 32,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 32,,,Male,,,,,,SenSacco@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,9060 Palisade Ave.; North Bergen NJ 07047,,,201-295-0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/859af441-9e3b-4065-be80-5ef889ef8751,
Nicholas P. Scutari,Nicholas,P.,Scutari,,,,https://www.njleg.state.nj.us/members/memberphotos/scutari_nicholas_2020.jpg,Democratic,New Jersey State Senate District 22,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 22,,,Male,,,,,,SenScutari@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"1514 E. Saint Georges Ave., 2nd Floor; Linden NJ 07036",,,908-587-0404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/4d47b297-b5f4-4d83-94e6-bb95eb91ecd7,
Nilsa I. Cruz-Perez,Nilsa,I.,Cruz-Perez,,,,https://www.njleg.state.nj.us/members/memberphotos/cruzperez_color.jpg,Democratic,New Jersey State Senate District 5,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 5,,,Female,,,,,,SenCruzPerez@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"608 North Broad St., Suite 200; Woodbury NJ 08096",,,856-853-2960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/b656905a-de58-4d36-b433-276788233b1f,
P. Christopher Tully,P.,Christopher,Tully,,,,https://www.njleg.state.nj.us/members/memberphotos/tully_christopher_2018b.jpg,Democratic,New Jersey State House District 38,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 38,,,Male,,,,,,AsmTully@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"205 Robin Rd., Suite 122; Paramus NJ 07652",,,201-576-9199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/934c3022-709b-4768-b2df-635d25579128,
Pamela R. Lampitt,Pamela,R.,Lampitt,,,,https://www.njleg.state.nj.us/members/memberphotos/lampitt_pamela_2017.jpg,Democratic,New Jersey State House District 6,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 6,,,Female,,,,,,AswLampitt@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"1101 Laurel Oak Rd., Suite 150; Voorhees NJ 08043",,,856-435-1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/279cf9a8-0a51-45cd-b79f-b174f6f1cbc0,
Parker Space,Parker,,Space,,,,https://www.njleg.state.nj.us/members/memberphotos/space_parker_2020.jpg,Republican,New Jersey State House District 24,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 24,,,Male,,,,,,AsmSpace@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"1001 Route 517, P.O. Box 184; Allamuchy NJ 07820",,,908-441-6343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/1dde507a-70ed-4f89-95f8-cd11748a753c,
"Patrick J. Diegnan, Jr.",Patrick,J.,Diegnan,,,Jr.,https://www.njleg.state.nj.us/members/memberphotos/diegnan_2017.jpg,Democratic,New Jersey State Senate District 18,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 18,,,Male,,,,,,SenDiegnan@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"908 Oak Tree Ave., Unit P; South Plainfield NJ 07080",,,908-757-1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/16048732-130c-4102-b6e7-2d8faa0c3f52,
Paul A. Sarlo,Paul,A.,Sarlo,,,,https://www.njleg.state.nj.us/members/memberphotos/sarlo_color.jpg,Democratic,New Jersey State Senate District 36,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 36,,,Male,,,,,,SenSarlo@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"496 Columbia Blvd., 1st Floor; Wood-Ridge NJ 07075",,,201-804-8118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/1d8eb6cf-cff2-4948-ba03-7f31fcadd4ec,
Paul D. Moriarty,Paul,D.,Moriarty,,,,https://www.njleg.state.nj.us/members/memberphotos/moriarty_color.jpg,Democratic,New Jersey State House District 4,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 4,,,Male,,,,,,AsmMoriarty@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,1379 Chews Landing Rd.; Laurel Springs NJ 08021,,,856-401-3073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/f15f8b7e-96ee-41e8-b59c-b277927985c0,
Pedro Mejia,Pedro,,Mejia,,,,https://www.njleg.state.nj.us/members/memberphotos/mejia_pedro_2018.jpg,Democratic,New Jersey State House District 32,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 32,,,Male,,,,,,AsmMejia@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"1 Harmon Plaza, Suite 205; Secaucus NJ 07094",,,201-770-1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/fd2836af-d444-48b7-9518-c8843d30c41d,
Raj Mukherji,Raj,,Mukherji,,,,https://www.njleg.state.nj.us/members/memberphotos/mukherji_color.jpg,Democratic,New Jersey State House District 33,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 33,,,Male,,,,,,AsmMukherji@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,433 Palisade Ave.; Jersey City NJ 07030,,,201-626-4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/fe8bf5e4-85ed-423b-b2d8-301f29d3faea,
Ralph R. Caputo,Ralph,R.,Caputo,,,,https://www.njleg.state.nj.us/members/memberphotos/caputo_color.jpg,Democratic,New Jersey State House District 28,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 28,,,Male,,,,,,AsmCaputo@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,148-152 Franklin St.; Belleville NJ 07109,,,973-450-0484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/3dcf1086-76e4-4e2e-b765-8230439056c3,
Reginald Atkins,Reginald,,Atkins,,,,,Democratic,New Jersey State House District 20,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 20,,,,,,,,,AsmAtkins@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/1093b785-2805-428f-8e50-cf38620ec5d6,
Richard J. Codey,Richard,J.,Codey,,,,https://www.njleg.state.nj.us/members/memberphotos/codey_color.jpg,Democratic,New Jersey State Senate District 27,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 27,,,Male,,,,,,SenCodey@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,651 Old Mt. Pleasant Avenue; Livingston NJ 07039,,,973-535-5017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/19edf299-e13d-4a90-81bf-483bcb18f38f,
Robert Auth,Robert,,Auth,,,,https://www.njleg.state.nj.us/members/memberphotos/auth_robert_2017.jpg,Republican,New Jersey State House District 39,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 39,,,Male,,,,,,AsmAuth@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"1069 Ringwood Ave., Suite 312; Haskell NJ 07420",,,862-248-0491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/acff039b-0a83-4184-8b6b-7b051cfcdc77,
Robert D. Clifton,Robert,D.,Clifton,,,,https://www.njleg.state.nj.us/members/memberphotos/clifton_robert_2020.jpg,Republican,New Jersey State House District 12,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 12,,,Male,,,,,,AsmClifton@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"935 Highway 34, Suite 3B; Matawan NJ 07747",,,732-970-6386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/b94db48b-9083-48c9-8b27-3603db14fa3e,
Robert J. Karabinchak,Robert,J.,Karabinchak,,,,https://www.njleg.state.nj.us/members/memberphotos/karabinchak_color.jpg,Democratic,New Jersey State House District 18,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 18,,,Male,,,,,,AsmKarabinchak@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"3 Stephenville Pkwy., Suite 2D; Edison NJ 08820",,,732-548-1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/d6732f77-1c72-4ee6-8d52-5c9b79987976,
Robert W. Singer,Robert,W.,Singer,,,,https://www.njleg.state.nj.us/members/memberphotos/singer_color.jpg,Republican,New Jersey State Senate District 30,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 30,,,Male,,,,,,SenSinger@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"1771 Madison Ave., Suite 202; Lakewood NJ 08701",,,732-987-5669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/45219a29-080f-4452-9b05-92488e96f2f1,
Ronald L. Rice,Ronald,L.,Rice,,,,https://www.njleg.state.nj.us/members/memberphotos/rice_color.jpg,Democratic,New Jersey State Senate District 28,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 28,,,Male,,,,,,SenRice@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,1044 South Orange Ave.; Newark NJ 07106,,,973-371-5665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/044178a6-7504-40bc-8321-83eae780d0ee,
Ronald S. Dancer,Ronald,S.,Dancer,,,,https://www.njleg.state.nj.us/members/memberphotos/dancer_ronald_2020.jpg,Republican,New Jersey State House District 12,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 12,,,Male,,,,,,AsmDancer@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,405 Rt. 539; Cream Ridge NJ 08514,,,609-758-0205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/e06080db-abc0-40ab-ae4b-43fd3d0a5430,
Roy Freiman,Roy,,Freiman,,,,https://www.njleg.state.nj.us/members/memberphotos/freiman_roy_2020.jpg,Democratic,New Jersey State House District 16,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 16,,,Male,,,,,,AsmFreiman@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"390 Amwell Road, Suite 301; Hillsborough NJ 08844",,,908-829-4191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/77b80e3f-bfdd-4c81-b92e-866c17abd398,
Sadaf F. Jaffer,Sadaf,F.,Jaffer,,,,,Democratic,New Jersey State House District 16,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 16,,,,,,,,,AswJaffer@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/5e2657b1-ab6e-4dc7-bb25-143df86ca18f,
Samuel D. Thompson,Samuel,D.,Thompson,,,,https://www.njleg.state.nj.us/members/memberphotos/thompson_color.jpg,Republican,New Jersey State Senate District 12,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 12,,,Male,,,,,,SenThompson@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"2501 Highway 516, Suite 101; Old Bridge NJ 08857",,,732-607-7580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/bac25997-329a-497a-b7d9-fc88064166c0,
Sandra B. Cunningham,Sandra,B.,Cunningham,,,,https://www.njleg.state.nj.us/members/memberphotos/cunningham_color.jpg,Democratic,New Jersey State Senate District 31,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 31,,,Female,,,,,,SenCunningham@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,1738 Kennedy Blvd.; Jersey City NJ 07305,,,201-451-5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/5cf4eaa9-cc0d-4838-ad5e-6c2e66326fe3,
Sean T. Kean,Sean,T.,Kean,,,,https://www.njleg.state.nj.us/members/memberphotos/kean_sean_2020.jpg,Republican,New Jersey State House District 30,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 30,,,Male,,,,,,AsmSKean@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"1967 Highway 34, Bldg. C, Suite 202; Wall Township NJ 07719",,,732-974-0400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/ac95c4e3-057b-43bc-8bee-752137bb2d12,
Shama A. Haider,Shama,A.,Haider,,,,,Democratic,New Jersey State House District 37,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 37,,,,,,,,,AswHaider@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/49be7512-9343-4189-8769-4497ed129a92,
Shanique Speight,Shanique,,Speight,,,,https://www.njleg.state.nj.us/members/memberphotos/speight_shanique_2017.jpg,Democratic,New Jersey State House District 29,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 29,,,Female,,,,,,AswSpeight@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"59 Lincoln Park, Suite 375; Newark NJ 07102",,,862-237-9752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/304c7552-b833-4b9c-b125-39030b8376ff,
Shavonda E. Sumter,Shavonda,E.,Sumter,,,,https://www.njleg.state.nj.us/members/memberphotos/sumter_color.jpg,Democratic,New Jersey State House District 35,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 35,,,Female,,,,,,AswSumter@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"21 Mill St., Suite 5; Paterson NJ 07501",,,973-925-7063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/6cab3e19-7a7c-4488-877f-a6a167306ba5,
Shirley K. Turner,Shirley,K.,Turner,,,,https://www.njleg.state.nj.us/members/memberphotos/turner_color.jpg,Democratic,New Jersey State Senate District 15,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 15,,,Female,,,,,,SenTurner@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"1230 Parkway Ave., Suite 103; Ewing Twp. NJ 08628",,,609-323-7239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/26eb8b3c-59a5-49ca-841c-13a569444994,
Sterley Stanley,Sterley,,Stanley,,,,https://www.njleg.state.nj.us/members/memberphotos/stanley_sterley_2021.jpg,Democratic,New Jersey State House District 18,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 18,,,,,,,,,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/901f85af-77c2-4cff-8626-ac510fdc425f,
Steven V. Oroho,Steven,V.,Oroho,,,,https://www.njleg.state.nj.us/members/memberphotos/oroho_color.jpg,Republican,New Jersey State Senate District 24,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 24,,,Male,,,,,,SenOroho@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"1001 Route 517, P.O. BOX 184; Allamuchy NJ 07820",,,908-441-6343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/e021e915-73b7-4881-83fa-9178fb602f39,
Thomas P. Giblin,Thomas,P.,Giblin,,,,https://www.njleg.state.nj.us/members/memberphotos/giblin_color.jpg,Democratic,New Jersey State House District 34,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 34,,,Male,,,,,,AsmGiblin@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"855 Valley Road, Suite 104; Clifton NJ 07013",,,973-779-3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/1277b3fe-c85b-41af-ada7-e01cc910c397,
Troy Singleton,Troy,,Singleton,,,,https://www.njleg.state.nj.us/members/memberphotos/singleton_troy_2019.jpg,Democratic,New Jersey State Senate District 7,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 7,,,Male,,,,,,SenSingleton@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"400 North Church St., Suite 260; Moorestown NJ 08057",,,856-234-2790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/a1c9ec59-4127-4973-b100-f35c30bb817c,
Verlina Reynolds-Jackson,Verlina,,Reynolds-Jackson,,,,https://www.njleg.state.nj.us/members/memberphotos/reynolds-jackson_verlina_2018.jpg,Democratic,New Jersey State House District 15,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 15,,,Female,,,,,,AswReynoldsJackson@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,144 West State St.; Trenton NJ 08608,,,609-571-9638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/b432ec8c-f914-47dc-addd-740dfc95daaf,
Vicky Flynn,Vicky,,Flynn,,,,,Republican,New Jersey State House District 13,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 13,,,,,,,,,AswFlynn@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/379945ef-55af-4b76-96ce-fcddbcb0c1c6,
Vin Gopal,Vin,,Gopal,,,,https://www.njleg.state.nj.us/members/memberphotos/gopal_vin_2021.jpg,Democratic,New Jersey State Senate District 11,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 11,,,Male,,,,,,SenGopal@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"35 West Main St., 1st Floor; Freehold NJ 07728",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/76afbcca-bed8-4e2e-bc3a-0fd6d53158a5,
Vincent J. Polistina,Vincent,J.,Polistina,,,,https://www.njleg.state.nj.us/members/memberphotos/polistina_vincent_2021.jpg,Republican,New Jersey State Senate District 2,New Jersey State Senator,NJ,Incumbent,New Jersey State Senate District 2,,,,,,,,,SenPolistina@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"2021 New Rd., Suite 24; Linwood NJ 08221",,,609-677-8266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/5a6bf64a-7731-4e80-8208-e1a18f09762b,
Wayne P. DeAngelo,Wayne,P.,DeAngelo,,,,https://www.njleg.state.nj.us/members/memberphotos/deangelo_color.jpg,Democratic,New Jersey State House District 14,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 14,,,Male,,,,,,AsmDeAngelo@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,4621A Nottingham Way; Hamilton NJ 08690,,,609-631-7501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/08016f74-f5d6-4554-91b4-385fdbd558a7,
"William B. Sampson, IV",William,B.,Sampson,,,IV,,Democratic,New Jersey State House District 31,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 31,,,,,,,,,AsmSampson@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/d624fdfb-366e-41f1-83a7-2a8421350d3c,
"William F. Moen, Jr.",William,F.,Moen,,,Jr.,,Democratic,New Jersey State House District 5,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 5,,,,,,,,,AsmMoen@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,"608 North Broad St., Suite 200; Woodbury NJ 08096",,,856-853-2960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/1e9cd368-349e-4ddc-a34d-8301d0ac4841,
William W. Spearman,William,W.,Spearman,,,,https://www.njleg.state.nj.us/members/memberphotos/spearman_william_2018a.jpg,Democratic,New Jersey State House District 5,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 5,,,Male,,,,,,AsmSpearman@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,515 South White Horse Pike; Audubon NJ 08106,,,856-547-4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/3d5d3c07-70ed-481a-91ba-a19fce581561,
Yvonne Lopez,Yvonne,,Lopez,,,,https://www.njleg.state.nj.us/members/memberphotos/lopez_yvonne_2017.jpg,Democratic,New Jersey State House District 19,New Jersey State Representative,NJ,Incumbent,New Jersey State House District 19,,,Female,,,,,,AswLopez@njleg.org,,,,,,,,,,,,,,,,,,,,,,,,211 Front St.; Perth Amboy NJ 08861,,,732-638-5057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/a0d9e9ac-6ede-4e36-8c9e-f7bd83cc704a,
Albio Sires,Albio,,Sires,,,,,Democratic Party,U.S. House New Jersey District 8,U.S. Representative,NJ,Incumbent,New Jersey Congressional District 8,,,Male,1951-01-26,,,,,,,,https://sires.house.gov,,,https://www.twitter.com/RepSires,,,https://www.youtube.com/c/RepSiresNJ13,,,,,,https://www.facebook.com/81058818750,,,,,,https://sires.house.gov/rss.xml,,2268 Rayburn House Office Building,,,202-225-7919,,,,,,,,,,,,,1022293,412186,22510,,,20542,,/m/08bt8r,,https://api.propublica.org/congress/v1/members/S001165.json,,,,H6NJ13191,,,ocd-division/country:us/state:nj/cd:8,,
Jefferson Van Drew,Jefferson,,Van Drew,,,,,Republican Party,U.S. House New Jersey District 2,U.S. Representative,NJ,Incumbent,New Jersey Congressional District 2,,,Male,1953-02-23,,,,,,,,https://vandrew.house.gov,,,https://www.twitter.com/CongressmanJVD,,,,,,,,,,,,,,,,,2447 Rayburn House Office Building,,,202-225-6572,,,,,,,,,,,,,,412796,24685,,,,,/m/08h3sl,,https://api.propublica.org/congress/v1/members/V000133.json,,,,H8NJ02166,,,ocd-division/country:us/state:nj/cd:2,,
Bonnie Watson Coleman,Bonnie,,Watson Coleman,,,,,Democratic Party,U.S. House New Jersey District 12,U.S. Representative,NJ,Incumbent,New Jersey Congressional District 12,,,Female,1945-02-06,,,,,,,,https://watsoncoleman.house.gov,,,https://www.twitter.com/RepBonnie,,,,,,,,,https://www.facebook.com/RepBonnie,,,,,,,,168 Cannon House Office Building,,,202-225-5801,,,,,,,,,,,,,79091,412644,24799,,,21538,,/m/08kj70,,https://api.propublica.org/congress/v1/members/W000822.json,,,,H4NJ12149,,,ocd-division/country:us/state:nj/cd:12,,
Cory Booker,Cory,,Booker,,,,,Democratic Party,U.S. Senate New Jersey,U.S. Senator,NJ,Incumbent,New Jersey Statewide,,,Male,1969-04-27,,,,,,,,https://www.booker.senate.gov,,,https://www.twitter.com/SenBooker,,,https://www.youtube.com/c/SenCoryBooker,,,,,,,,,,,,,,717 Hart Senate Office Building,,,202-224-3224,,,,https://www.booker.senate.gov/?p=contact,,,,,,,,S370,84679,412598,76151,,,41308,,/m/06p430,,https://api.propublica.org/congress/v1/members/B001288.json,,,,S4NJ00185,,,ocd-division/country:us/state:nj,,
