govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id,Name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,party,state,status,district,ethnicity,race,gender,education,occupation,Office,email_official,email_other,email_campaign,Bio,date_of_birth,date_of_death,Image,website_campaign,website_official,website_personal,address_capitol,phone_capitol,fax_capitol,address_district,phone_district,fax_district,contact_form_url,address_campaign,phone_campaign,date_assumed_office,appointed_by,appointed_data,confirmed_date,term_end_data,congress_year,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,RSS,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,Ballotpedia Office ID
,,H4NC01046,,,ocd-division/country:us/state:nc/cd:1,,,G. K. Butterfield,G.,K.,Butterfield,,,,Democratic Party,NC,Incumbent,North Carolina District 1,,,Male,,,U.S. House North Carolina District 1,,,,,1947-04-27,,,,https://butterfield.house.gov,,2080 Rayburn House Office Building,202-225-3101,,,,,,,,,,,,,,https://www.twitter.com/GKButterfield,,,https://www.youtube.com/c/GKBNC01,,,,,,https://www.facebook.com/congressmangkbutterfield,,,,,,https://butterfield.house.gov/rss.xml,,,1013540,400616,41077,,,20340,,/m/03g_pq,,https://api.propublica.org/congress/v1/members/B001251.json,
,,H2CA37023,,,ocd-division/country:us/state:ca/cd:42,,,Ken Calvert,Ken,,Calvert,,,,Republican Party,CA,Incumbent,California District 42,,,Male,,,U.S. House California District 42,,,,,1953-06-08,,,,https://calvert.house.gov,,2205 Rayburn House Office Building,202-225-1986,,,,,,,,,,,,,,https://www.twitter.com/KenCalvert,,,https://www.youtube.com/c/RepKenCalvert,,,,,,https://www.facebook.com/70063393423,,,,,,https://calvert.house.gov/rss.xml,,,26709,400057,26777,,,29323,,/m/024xl1,,https://api.propublica.org/congress/v1/members/C000059.json,
,,H0FL03175,,,ocd-division/country:us/state:fl/cd:3,,,Kat Cammack,Kat,,Cammack,,,,Republican Party,FL,Incumbent,Florida District 3,,,Female,,,U.S. House Florida District 3,,,,,1988-02-16,,,,https://cammack.house.gov,,1626 Longworth House Office Building,202-225-5744,,,,,,,,,,,,,,https://www.twitter.com/RepKatCammack,,,,,,,,,,,,,,,,,,,456806,,,,,,/g/11fsp_lppx,,https://api.propublica.org/congress/v1/members/C001039.json,
,,H6CA24303,,,ocd-division/country:us/state:ca/cd:24,,,Salud Carbajal,Salud,,Carbajal,,,,Democratic Party,CA,Incumbent,California District 24,,,Male,,,U.S. House California District 24,,,,,1964-11-18,,,,https://carbajal.house.gov,,2331 Rayburn House Office Building,202-225-3601,,,,,,,,,,,,,,https://www.twitter.com/RepCarbajal,,,https://www.youtube.com/c/repcarbajal,,,,,,https://www.facebook.com/repsaludcarbajal,,,,,,,,,104728,412686,81569,,,21709,,/g/11c2q53dct,,https://api.propublica.org/congress/v1/members/C001112.json,
,,H2CA28113,,,ocd-division/country:us/state:ca/cd:29,,,Tony Cárdenas,Tony,,Cárdenas,,,,Democratic Party,CA,Incumbent,California District 29,,,Male,,,U.S. House California District 29,,,,,1963-03-31,,,,https://cardenas.house.gov,,2438 Rayburn House Office Building,202-225-6131,,,,,,,,,,,,,,https://www.twitter.com/RepCardenas,,,https://www.youtube.com/c/repcardenas,,,,,,https://www.facebook.com/repcardenas,,,,,,,,,63934,412517,9754,,,21309,,/m/0cgzsw,,https://api.propublica.org/congress/v1/members/C001097.json,
,,,,,ocd-division/country:us/state:oh/cd:15,,,Mike Carey,Mike,,Carey,,,,Republican Party,OH,Incumbent,Ohio District 15,,,Male,,,U.S. House Ohio District 15,,,,,1971-03-13,,,,https://carey.house.gov,,,,,,,,,,,,,,,,,https://www.twitter.com/RepMikeCarey,,,,,,,,,,,,,,,,,,,456864,,,,,,,,https://api.propublica.org/congress/v1/members/C001126.json,
,,H0AL01055,,,ocd-division/country:us/state:al/cd:1,,,Jerry Carl,Jerry,,Carl,,,,Republican Party,AL,Incumbent,Alabama District 1,,,Male,,,U.S. House Alabama District 1,,,,,1958-06-17,,,,https://carl.house.gov,,1330 Longworth House Office Building,202-225-4931,,,,,,,,,,,,,,https://www.twitter.com/RepJerryCarl,,,,,,,,,,,,,,,,,,,456799,,,,,,/g/11j2j1brnb,,https://api.propublica.org/congress/v1/members/C001054.json,
,,H8IN07184,,,ocd-division/country:us/state:in/cd:7,,,André Carson,André,,Carson,,,,Democratic Party,IN,Incumbent,Indiana District 7,,,Male,,,U.S. House Indiana District 7,,,,,1974-10-16,,,,https://carson.house.gov,,2135 Rayburn House Office Building,202-225-4011,,,,,,,,,,,,,,https://www.twitter.com/RepAndreCarson,,,https://www.youtube.com/c/repandrecarson,,,,,,https://www.facebook.com/CongressmanAndreCarson,,,,,,https://carson.house.gov/rss.xml,,,1027364,412258,84917,,,20757,,/m/03qcvz1,,https://api.propublica.org/congress/v1/members/C001072.json,
,,,,,ocd-division/country:us/state:la/cd:2,,,Troy Carter,Troy,,Carter,,,,Democratic Party,LA,Incumbent,Louisiana District 2,,,Male,,,U.S. House Louisiana District 2,,,,,1963-10-26,,,,https://troycarter.house.gov,,,,,,,,,,,,,,,,,https://www.twitter.com/RepTroyCarter,,,,,,,,,,,,,,,,,,,456860,,,,,,,,https://api.propublica.org/congress/v1/members/C001125.json,
,,H4GA01039,,,ocd-division/country:us/state:ga/cd:1,,,Buddy Carter,Buddy,,Carter,,,,Republican Party,GA,Incumbent,Georgia District 1,,,Male,,,U.S. House Georgia District 1,,,,,1957-09-06,,,,https://buddycarter.house.gov,,2432 Rayburn House Office Building,202-225-5831,,,,,,,,,,,,,,https://www.twitter.com/RepBuddyCarter,,,,,,,,,https://www.facebook.com/congressmanbuddycarter,,,,,,,,,76158,412622,32085,,,21513,,/m/0w32xj9,,https://api.propublica.org/congress/v1/members/C001103.json,
,,H2TX31044,,,ocd-division/country:us/state:tx/cd:31,,,John Carter,John,,Carter,,,,Republican Party,TX,Incumbent,Texas District 31,,,Male,,,U.S. House Texas District 31,,,,,1941-11-06,,,,https://carter.house.gov,,2208 Rayburn House Office Building,202-225-3864,,,,,,,,,,,,,,https://www.twitter.com/JudgeCarter,,,https://www.youtube.com/c/repjohncarter,,,,,,https://www.facebook.com/judgecarter,,,,,,,,,1004257,400068,49296,,,20356,,/m/04m7rg,,https://api.propublica.org/congress/v1/members/C001051.json,
,,H2PA17079,,,ocd-division/country:us/state:pa/cd:8,,,Matt Cartwright,Matt,,Cartwright,,,,Democratic Party,PA,Incumbent,Pennsylvania District 8,,,Male,,,U.S. House Pennsylvania District 8,,,,,1961-05-01,,,,https://cartwright.house.gov,,2102 Rayburn House Office Building,202-225-5546,,,,,,,,,,,,,,https://www.twitter.com/RepCartwright,,,,,,,,,https://www.facebook.com/CongressmanMattCartwright,,,,,,,,,79865,412571,136236,,,21358,,/m/0j_6b9d,,https://api.propublica.org/congress/v1/members/C001090.json,
,,H2HI02128,,,ocd-division/country:us/state:hi/cd:1,,,Ed Case,Ed,,Case,,,,Democratic Party,HI,Incumbent,Hawaii District 1,,,Male,,,U.S. House Hawaii District 1,,,,,1952-09-27,,,,https://case.house.gov,,2210 Rayburn House Office Building,202-225-2726,,,,,,,,,,,,,,https://www.twitter.com/RepEdCase,,,,,,,,,,,,,,,,,,,400069,,,,20322,,,,https://api.propublica.org/congress/v1/members/C001055.json,
,,H8IL06139,,,ocd-division/country:us/state:il/cd:6,,,Sean Casten,Sean,,Casten,,,,Democratic Party,IL,Incumbent,Illinois District 6,,,Male,,,U.S. House Illinois District 6,,,,,1971-11-23,,,,https://casten.house.gov,,2440 Rayburn House Office Building,202-225-4561,,,,,,,,,,,,,,https://www.twitter.com/RepCasten,,,,,,,,,https://www.facebook.com/RepSeanCasten,,,,,,,,,,412775,176982,,,,,/g/11hc_0775g,,https://api.propublica.org/congress/v1/members/C001117.json,
,,H6FL11126,,,ocd-division/country:us/state:fl/cd:14,,,Kathy Castor,Kathy,,Castor,,,,Democratic Party,FL,Incumbent,Florida District 14,,,Female,,,U.S. House Florida District 14,,,,,1966-08-20,,,,https://castor.house.gov,,2052 Rayburn House Office Building,202-225-3376,,,,,,,,,,,,,,https://www.twitter.com/USRepKCastor,,,https://www.youtube.com/c/RepKathyCastor,,,,,,https://www.facebook.com/USRepKathyCastor,,,,,,https://castor.house.gov/news/rss.aspx,,,1022874,412195,53825,,,20708,,/m/0dq1v6,,https://api.propublica.org/congress/v1/members/C001066.json,
,,H2TX35011,,,ocd-division/country:us/state:tx/cd:20,,,Joaquín Castro,Joaquín,,Castro,,,,Democratic Party,TX,Incumbent,Texas District 20,,,Male,,,U.S. House Texas District 20,,,,,1974-09-16,,,,https://castro.house.gov,,2241 Rayburn House Office Building,202-225-3236,,,,,,,,,,,,,,https://www.twitter.com/JoaquinCastrotx,,,https://www.youtube.com/c/JoaquinCastroTX,,,,,,https://www.facebook.com/326420614138023,,,,,,,,,63974,412576,49227,,,21362,,/m/0bmclg,,https://api.propublica.org/congress/v1/members/C001091.json,
,,H0NC11233,,,ocd-division/country:us/state:nc/cd:11,,,Madison Cawthorn,Madison,,Cawthorn,,,,Republican Party,NC,Incumbent,North Carolina District 11,,,Male,,,U.S. House North Carolina District 11,,,,,1995-08-01,,,,https://cawthorn.house.gov,,102 Cannon House Office Building,202-225-6401,,,,,,,,,,,,,,https://www.twitter.com/RepCawthorn,,,,,,,,,,,,,,,,,,,456833,,,,,,/g/11jcrrfg9t,,https://api.propublica.org/congress/v1/members/C001104.json,
,,H8OH01043,,,ocd-division/country:us/state:oh/cd:1,,,Steven J. Chabot,Steven,J.,Chabot,,,,Republican Party,OH,Incumbent,Ohio District 1,,,Male,,,U.S. House Ohio District 1,,,,,1953-01-22,,,,https://chabot.house.gov,,2408 Rayburn House Office Building,202-225-2216,,,,,,,,,,,,,,https://www.twitter.com/RepSteveChabot,,,https://www.youtube.com/c/congressmanchabot,,,,,,https://www.facebook.com/RepSteveChabot,,,,,,,,,36705,400071,21790,,,29550,,/m/0343vk,,https://api.propublica.org/congress/v1/members/C000266.json,
,,H6WY00159,,,ocd-division/country:us/state:wy/cd:1,,,Liz Cheney,Liz,,Cheney,,,,Republican Party,WY,Incumbent,Wyoming At-Large District,,,Female,,,U.S. House Wyoming At-Large District,,,,,1966-07-28,,,,https://cheney.house.gov,,416 Cannon House Office Building,202-225-2311,,,,,,,,,,,,,,https://www.twitter.com/RepLizCheney,,,,,,,,,https://www.facebook.com/replizcheney,,,,,,https://cheney.house.gov/category/press_release/feed/,,,86147,412732,171319,,,21710,,/m/04slt0,,https://api.propublica.org/congress/v1/members/C001109.json,
,,H8FL20032,,,ocd-division/country:us/state:fl/cd:20,,,Sheila Cherfilus-McCormick,Sheila,,Cherfilus-McCormick,,,,Democratic Party,FL,Incumbent,Florida District 20,,,Female,,,U.S. House Florida District 20,,,,,1979-01-25,,,,https://cherfilus-mccormick.house.gov,,,,,,,,,,,,,,,,,https://www.twitter.com/CongresswomanSC,,,,,,,,,,,,,,,,,,,456865,,,,,,,,https://api.propublica.org/congress/v1/members/C001127.json,
,,H0CA32101,,,ocd-division/country:us/state:ca/cd:27,,,Judy Chu,Judy,,Chu,,,,Democratic Party,CA,Incumbent,California District 27,,,Female,,,U.S. House California District 27,,,,,1953-07-07,,,,https://chu.house.gov,,2423 Rayburn House Office Building,202-225-5464,,,,,,,,,,,,,,https://www.twitter.com/RepJudyChu,,,https://www.youtube.com/c/RepJudyChu,,,,,,https://www.facebook.com/RepJudyChu,,,,,,https://chu.house.gov/rss.xml,,,92573,412379,16539,,,20955,,/m/0krsk2,,https://api.propublica.org/congress/v1/members/C001080.json,
,,H0RI01073,,,ocd-division/country:us/state:ri/cd:1,,,David Cicilline,David,,Cicilline,,,,Democratic Party,RI,Incumbent,Rhode Island District 1,,,Male,,,U.S. House Rhode Island District 1,,,,,1961-07-15,,,,https://cicilline.house.gov,,2233 Rayburn House Office Building,202-225-4911,,,,,,,,,,,,,,https://www.twitter.com/RepCicilline,,,https://www.youtube.com/c/RepDavidCicilline,,,,,,https://www.facebook.com/CongressmanDavidCicilline,,,,,,https://cicilline.house.gov/rss.xml,,,1033865,412470,7349,,,21172,,/m/04t97v,,https://api.propublica.org/congress/v1/members/C001084.json,
,,H4MA05084,,,ocd-division/country:us/state:ma/cd:5,,,Katherine Clark,Katherine,,Clark,,,,Democratic Party,MA,Incumbent,Massachusetts District 5,,,Female,,,U.S. House Massachusetts District 5,,,,,1963-07-17,,,,https://katherineclark.house.gov,,2448 Rayburn House Office Building,202-225-2836,,,,,,,,,,,,,,https://www.twitter.com/RepKClark,,,,,,,,,https://www.facebook.com/CongresswomanClark,,,,,,,,,73178,412600,35858,,,21375,,/m/0fpjc8b,,https://api.propublica.org/congress/v1/members/C001101.json,
,,H4NY11138,,,ocd-division/country:us/state:ny/cd:9,,,Yvette D. Clarke,Yvette,D.,Clarke,,,,Democratic Party,NY,Incumbent,New York District 9,,,Female,,,U.S. House New York District 9,,,,,1964-11-21,,,,https://clarke.house.gov,,2058 Rayburn House Office Building,202-225-6231,,,,,,,,,,,,,,https://www.twitter.com/RepYvetteClarke,,,https://www.youtube.com/c/repyvetteclarke,,,,,,https://www.facebook.com/repyvettedclarke,,,,,,https://clarke.house.gov/category/press-releases/feed/,,,1022875,412221,44741,,,20733,,/m/06h90t,,https://api.propublica.org/congress/v1/members/C001067.json,
,,H4MO05234,,,ocd-division/country:us/state:mo/cd:5,,,"Emanuel Cleaver, II",Emanuel,,Cleaver,,,II,Democratic Party,MO,Incumbent,Missouri District 5,,,Male,,,U.S. House Missouri District 5,,,,,1944-10-26,,,,https://cleaver.house.gov,,2335 Rayburn House Office Building,202-225-4535,,,,,,,,,,,,,,https://www.twitter.com/RepCleaver,,,https://www.youtube.com/c/repcleaver,,,,,,https://www.facebook.com/emanuelcleaverii,,,,,,https://cleaver.house.gov/rss.xml,,,10933,400639,39507,,,20517,,/m/04cbbm,,https://api.propublica.org/congress/v1/members/C001061.json,
,,H8VA06104,,,ocd-division/country:us/state:va/cd:6,,,Ben Cline,Ben,,Cline,,,,Republican Party,VA,Incumbent,Virginia District 6,,,Male,,,U.S. House Virginia District 6,,,,,1972-02-29,,,,https://cline.house.gov,,2443 Rayburn House Office Building,202-225-5431,,,,,,,,,,,,,,https://www.twitter.com/RepBenCline,,,,,,,,,,,,,,,,,,,412832,50959,,,,,/m/04yf6mk,,https://api.propublica.org/congress/v1/members/C001118.json,
,,H8TX27049,,,ocd-division/country:us/state:tx/cd:27,,,Michael Cloud,Michael,,Cloud,,,,Republican Party,TX,Incumbent,Texas District 27,,,Male,,,U.S. House Texas District 27,,,,,1975-05-13,,,,https://cloud.house.gov,,512 Cannon House Office Building,202-225-7742,,,,,,,,,,,,,,https://www.twitter.com/RepCloudTX,,,,,,,,,,,,,,,,,,10322,412746,177350,,,,,/g/11f6y3n6vk,,https://api.propublica.org/congress/v1/members/C001115.json,
,,H2SC02042,,,ocd-division/country:us/state:sc/cd:6,,,James E. Clyburn,James,E.,Clyburn,,,,Democratic Party,SC,Incumbent,South Carolina District 6,,,Male,,,U.S. House South Carolina District 6,,,,,1940-07-21,,,,https://clyburn.house.gov,,274 Cannon House Office Building,202-225-3315,,,,,,,,,,,,,,https://www.twitter.com/WhipClyburn,,,https://www.youtube.com/c/repjamesclyburn,,,,,,https://www.facebook.com/jameseclyburn,,,,,,,,,21607,400075,27066,,,39301,,/m/03c469,,https://api.propublica.org/congress/v1/members/C000537.json,
,,H0GA09246,,,ocd-division/country:us/state:ga/cd:9,,,Andrew Clyde,Andrew,,Clyde,,,,Republican Party,GA,Incumbent,Georgia District 9,,,Male,,,U.S. House Georgia District 9,,,,,1963-11-22,,,,https://clyde.house.gov,,521 Cannon House Office Building,202-225-9893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456813,,,,,,/g/11j32tm4v4,,https://api.propublica.org/congress/v1/members/C001116.json,
,,H6TN09068,,,ocd-division/country:us/state:tn/cd:9,,,Steve Cohen,Steve,,Cohen,,,,Democratic Party,TN,Incumbent,Tennessee District 9,,,Male,,,U.S. House Tennessee District 9,,,,,1949-05-24,,,,https://cohen.house.gov,,2104 Rayburn House Office Building,202-225-3265,,,,,,,,,,,,,,https://www.twitter.com/RepCohen,,,https://www.youtube.com/c/repcohen,,,,,,https://www.facebook.com/CongressmanSteveCohen,,,,,,https://cohen.house.gov/rss.xml,,,1022876,412236,24340,,,20748,,/m/04l8cr,,https://api.propublica.org/congress/v1/members/C001068.json,
,,H2OK04055,,,ocd-division/country:us/state:ok/cd:4,,,Tom Cole,Tom,,Cole,,,,Republican Party,OK,Incumbent,Oklahoma District 4,,,Male,,,U.S. House Oklahoma District 4,,,,,1949-04-28,,,,https://cole.house.gov,,2207 Rayburn House Office Building,202-225-6165,,,,,,,,,,,,,,https://www.twitter.com/TomColeOK04,,,https://www.youtube.com/c/reptomcole,,,,,,https://www.facebook.com/TomColeOK04,,,,,,https://cole.house.gov/rss.xml,,,1003609,400077,46034,,,20344,,/m/03tqb0,,https://api.propublica.org/congress/v1/members/C001053.json,
,,H6KY01110,,,ocd-division/country:us/state:ky/cd:1,,,James Comer,James,,Comer,,,,Republican Party,KY,Incumbent,Kentucky District 1,,,Male,,,U.S. House Kentucky District 1,,,,,1972-08-19,,,,https://comer.house.gov,,2410 Rayburn House Office Building,202-225-3115,,,,,,,,,,,,,,https://www.twitter.com/RepJamesComer,,,,,,,,,https://www.facebook.com/congressmancomer,,,,,,,,,76619,412676,35169,,,21565,,/m/0j65cf0,,https://api.propublica.org/congress/v1/members/C001108.json,
,,H8VA11062,,,ocd-division/country:us/state:va/cd:11,,,Gerald E. Connolly,Gerald,E.,Connolly,,,,Democratic Party,VA,Incumbent,Virginia District 11,,,Male,,,U.S. House Virginia District 11,,,,,1950-03-30,,,,https://connolly.house.gov,,2238 Rayburn House Office Building,202-225-1492,,,,,,,,,,,,,,https://www.twitter.com/GerryConnolly,,,https://www.youtube.com/c/repconnolly,,,,,,https://www.facebook.com/CongressmanGerryConnolly,,,,,,,,,1015936,412272,95078,,,20952,,/m/04f40kn,,https://api.propublica.org/congress/v1/members/C001078.json,
,,,,,ocd-division/country:us/state:ca/cd:22,,,Connie Conway,Connie,,Conway,,,,Republican Party,CA,Incumbent,California District 22,,,Female,,,U.S. House California District 22,,,,,1950-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456866,,,,,,,,https://api.propublica.org/congress/v1/members/C001128.json,
,,H2TN05131,,,ocd-division/country:us/state:tn/cd:5,,,Jim Cooper,Jim,,Cooper,,,,Democratic Party,TN,Incumbent,Tennessee District 5,,,Male,,,U.S. House Tennessee District 5,,,,,1954-06-19,,,,https://cooper.house.gov,,1536 Longworth House Office Building,202-225-4311,,,,,,,,,,,,,,https://www.twitter.com/RepJimCooper,,,https://www.youtube.com/c/RepJimCooper,,,,,,https://www.facebook.com/JimCooper,,,,,,https://cooper.house.gov/rss.xml,,,1201,400081,48891,,,15019,,/m/03tm2p,,https://api.propublica.org/congress/v1/members/C000754.json,
,,H6CA46116,,,ocd-division/country:us/state:ca/cd:46,,,J. Luis Correa,J.,Luis,Correa,,,,Democratic Party,CA,Incumbent,California District 46,,,Male,,,U.S. House California District 46,,,,,1958-01-24,,,,https://correa.house.gov,,2301 Rayburn House Office Building,202-225-2965,,,,,,,,,,,,,,https://www.twitter.com/reploucorrea,,,,,,,,,https://www.facebook.com/RepLouCorrea,,,,,,,,,46310,412688,9732,,,21711,,/m/02q_np2,,https://api.propublica.org/congress/v1/members/C001110.json,
,,H4CA20082,,,ocd-division/country:us/state:ca/cd:16,,,Jim Costa,Jim,,Costa,,,,Democratic Party,CA,Incumbent,California District 16,,,Male,,,U.S. House California District 16,,,,,1952-04-13,,,,https://costa.house.gov,,2081 Rayburn House Office Building,202-225-3341,,,,,,,,,,,,,,https://www.twitter.com/RepJimCosta,,,https://www.youtube.com/c/RepJimCostaCA20,,,,,,https://www.facebook.com/RepJimCosta,,,,,,https://costa.house.gov/rss.xml,,,19599,400618,3577,,,20501,,/m/04chm2,,https://api.propublica.org/congress/v1/members/C001059.json,
,,H2CT02112,,,ocd-division/country:us/state:ct/cd:2,,,Joe Courtney,Joe,,Courtney,,,,Democratic Party,CT,Incumbent,Connecticut District 2,,,Male,,,U.S. House Connecticut District 2,,,,,1953-04-06,,,,https://courtney.house.gov,,2449 Rayburn House Office Building,202-225-2076,,,,,,,,,,,,,,https://www.twitter.com/RepJoeCourtney,,,https://www.youtube.com/c/repcourtney,,,,,,https://www.facebook.com/joecourtney,,,,,,https://courtney.house.gov/rss.xml,,,1021284,412193,30333,,,20706,,/m/0700nd,,https://api.propublica.org/congress/v1/members/C001069.json,
,,H6MN02131,,,ocd-division/country:us/state:mn/cd:2,,,Angie Craig,Angie,,Craig,,,,Democratic Party,MN,Incumbent,Minnesota District 2,,,Female,,,U.S. House Minnesota District 2,,,,,1972-02-14,,,,https://craig.house.gov,,2442 Rayburn House Office Building,202-225-2271,,,,,,,,,,,,,,https://www.twitter.com/RepAngieCraig,,,,,,,,,,,,,,,,,,,412789,166261,,,,,/g/11gtcwmfp3,,https://api.propublica.org/congress/v1/members/C001119.json,
,,H0AR01083,,,ocd-division/country:us/state:ar/cd:1,,,Rick Crawford,Rick,,Crawford,,,,Republican Party,AR,Incumbent,Arkansas District 1,,,Male,,,U.S. House Arkansas District 1,,,,,1966-01-22,,,,https://crawford.house.gov,,2422 Rayburn House Office Building,202-225-4076,,,,,,,,,,,,,,https://www.twitter.com/RepRickCrawford,,,https://www.youtube.com/c/RepRickCrawford,,,,,,https://www.facebook.com/RepRickCrawford,,,,,,https://crawford.house.gov/news/rss.aspx,,,623259,412400,119208,,,21106,,/m/0czb3pp,,https://api.propublica.org/congress/v1/members/C001087.json,
,,H8TX02166,,,ocd-division/country:us/state:tx/cd:2,,,Dan Crenshaw,Dan,,Crenshaw,,,,Republican Party,TX,Incumbent,Texas District 2,,,Male,,,U.S. House Texas District 2,,,,,1984-03-14,,,,https://crenshaw.house.gov,,413 Cannon House Office Building,202-225-6565,,,,,,,,,,,,,,https://www.twitter.com/RepDanCrenshaw,,,,,,,,,,,,,,,,,,,412820,177270,,,,,/g/11gtg5t4wg,,https://api.propublica.org/congress/v1/members/C001120.json,
,,H6FL13205,,,ocd-division/country:us/state:fl/cd:13,,,Charlie Crist,Charlie,,Crist,,,,Democratic Party,FL,Incumbent,Florida District 13,,,Male,,,U.S. House Florida District 13,,,,,1956-07-24,,,,https://crist.house.gov,,215 Cannon House Office Building,202-225-5961,,,,,,,,,,,,,,https://www.twitter.com/repcharliecrist,,,,,,,,,https://www.facebook.com/RepCharlieCrist,,,,,,,,,7960,412697,24311,,,21712,,/m/04jyvv,,https://api.propublica.org/congress/v1/members/C001111.json,
