name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,Image,party,Office,title,state,status,district,ethnicity,race,gender,date_of_birth,date_of_death,education,occupation,Bio,email_official,email_other,email_campaign,website_official,website_personal,website_campaign,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,RSS,address_campaign,address_capitol,address_district,phone_campaign,phone_capitol,phone_district,fax_capitol,fax_district,contact_form_url,date_assumed_office,appointed_by,appointed_data,confirmed_date,term_end_data,congress_year,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,Ballotpedia Office ID,govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id
Rick Lindsey,Rick,,Lindsey,,,,,Republican Party,Kansas State House District 86,Kansas State Representative,KS,Challenger,Kansas State House District 86,,,,,,,,,n/a,,,n/a,,,,https://www.twitter.com/rickgop,,,,,,,,,https://www.facebook.com/rick.lindsey.92372,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:86,,
Silas Miller,Silas,,Miller,,,,,Democratic Party,Kansas State House District 86,Kansas State Representative,KS,Challenger,Kansas State House District 86,,,,,,,,,n/a,,,n/a,,,,https://www.twitter.com/silasjmiller,,,,,,https://www.instagram.com/undeadsilas/,,,https://www.facebook.com/silasjmiller,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:86,,
Scott Hill,Scott,,Hill,,,,https://images.squarespace-cdn.com/content/v1/6222d8028ede8d5851c17efa/cad6e0f3-a148-4afc-ad7f-5fb867afe5e4/press+photo+1.jpg?format=1500w,Republican Party,Kansas State House District 70,Kansas State Representative,KS,Challenger,Kansas State House District 70,,,,,,,,,n/a,,scott@scotthillforkansas.com,n/a,,https://www.scotthillforkansas.com/,,,,,,,,,,,,https://www.facebook.com/ScottHillforKansas,,,,,,n/a,n/a,(785) 479-6497,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:70,,
John E. Barker,John,E.,Barker,,,,http://www.kslegislature.org/li/m/images/pics/rep_barker_john_1.jpg,Republican Party,Kansas State House District 70,Kansas State Representative,KS,Incumbent,Kansas State House District 70,,,,,,,,,john.barker@house.ks.gov,,johnbarker2012@yahoo.com,,,,,,,,,,,,,https://www.facebook.com/johnbarker4ks,https://www.facebook.com/repjohnbarker,https://www.facebook.com/johnbarker4ks,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/John_Barker_(Kansas_politician),,,,,,,,,,ocd-division/country:us/state:ks/sldl:70,ocd-person/474eaed8-6d1a-4644-87ba-00fa0269e687,
Steven K. Howe,Steven,K.,Howe,,,,http://www.kslegislature.org/li/m/images/pics/rep_howe_steven_1.jpg,Republican Party,Kansas State House District 71,Kansas State Representative,KS,Incumbent,Kansas State House District 71,,,,,,,,,steven.howe@house.ks.gov,,howeks71@gmail.com,,,https://www.stevenkhowe.com/,,,,,,,,,,https://www.facebook.com/KansasDistrict71,https://www.facebook.com/steven.howe.370,https://www.facebook.com/howeks71,,,,,,,,(785) 643-1606,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Steven_Howe_(politician),,,,,,,,,,ocd-division/country:us/state:ks/sldl:71,ocd-person/e5b4d1e8-40a3-4f75-af3a-36fc7e84a228,
Avery Anderson,Avery,,Anderson,,,,http://www.kslegislature.org/li/m/images/pics/rep_anderson_avery_1.jpg,Republican Party,Kansas State House District 72,Kansas State Representative,KS,Incumbent,Kansas State House District 72,,,,,,,,,avery.anderson@house.ks.gov,,andersonforks@icloud.com,,,,,,,,,,,,,https://www.facebook.com/AndersonForKS,https://www.facebook.com/avery.anderson.982,,,,,,,,,(316) 217-1108,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Avery_Anderson,,,,,,,,,,ocd-division/country:us/state:ks/sldl:72,ocd-person/4544fc4e-fff8-4bbe-bc29-4e28c6be3179,
Susan Oliver Estes,Susan,Oliver,Estes,,,,http://www.kslegislature.org/li/m/images/pics/rep_estes_susan_2.jpg,Republican Party,Kansas State House District 87,Kansas State Representative,KS,Incumbent,Kansas State House District 87,,,,,,,,,susan.estes@house.ks.gov,,,,,,,https://www.twitter.com/polpun,,,,,,,,,https://www.facebook.com/SusanOliverEstes,https://www.facebook.com/susanestesforkansas,,,,,,,,(316) 247-0434,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Susan_Estes_(politician),,,,,,,,,,ocd-division/country:us/state:ks/sldl:87,ocd-person/075f264c-efcf-408f-baf8-b3f9306bae36,
Chris Strong,Chris,,Strong,,,,http://www.chrisstrongforkansas.com/uploads/1/3/9/5/139521951/editor/cs21-1a.jpg?1635308440,Democratic Party,Kansas State House District 87,Kansas State Representative,KS,Challenger,Kansas State House District 87,,,,,,,,,n/a,,chrisstrongforkansas@gmail.com,n/a,,http://www.chrisstrongforkansas.com/,,,,,,,,,,,,https://www.facebook.com/ChrisStrongforKansas,,,,,"PO Box 781226 ​Wichita, KS 67278",n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:87,,
Sandy Pickert,Sandy,,Pickert,,,,https://secureservercdn.net/198.71.189.51/nks.366.myftpupload.com/wp-content/uploads/2022/06/Pickert-Facebook-Profile-Photo-1024x1024.png,Republican Party,Kansas State House District 88,Kansas State Representative,KS,Challenger,Kansas State House District 88,,,,,,,,,n/a,,sandypickert@yahoo.com,n/a,,https://pickertforkansas.com/,,,https://www.twitter.com/pickertforks,,,,,,https://www.instagram.com/pickertforks/,,https://www.facebook.com/sandypickert,https://www.facebook.com/pickertforks,,,,,,n/a,n/a,(316) 990-0868,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:88,,
Les Mason,Les,,Mason,,,,http://www.kslegislature.org/li/m/images/pics/rep_mason_les_1.jpg,Republican Party,Kansas State House District 73,Kansas State Representative,KS,Incumbent,Kansas State House District 73,,,,,,,,,les.mason@house.ks.gov,,,,,,,,,,,,,,,,https://www.facebook.com/les.mason.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Les_Mason,,,,,,,,,,ocd-division/country:us/state:ks/sldl:73,ocd-person/87357e58-db15-41a3-b80e-5309f3c6d6bf,
Stephen Owens,Stephen,,Owens,,,,http://www.kslegislature.org/li/m/images/pics/rep_owens_stephen_1.jpg,Republican Party,Kansas State House District 74,Kansas State Representative,KS,Incumbent,Kansas State House District 74,,,,,,,,,Stephen.Owens@house.ks.gov,,rethinkkansas@gmail.com,,,https://www.rethinkkansas.com/,https://www.twitter.com/repowens,,https://www.twitter.com/repowens,,,,https://www.instagram.com/rep.owens/,,https://www.instagram.com/rep.owens/,https://www.facebook.com/rep.owens,,https://www.facebook.com/rep.owens,,,,,"PO Box 606 Hesston, KS 67062",,,(620) 869-9487,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Stephen_Owens_(Kansas_politician),,,,,,,,,,ocd-division/country:us/state:ks/sldl:74,ocd-person/413cc3ff-a3b9-465b-827d-4aeb4b0b42c1,
Chuck Schmidt,Chuck,,Schmidt,,,,http://www.kslegislature.org/li/m/images/pics/rep_schmidt_chuck_1.jpg,Democratic Party,Kansas State House District 88,Kansas State Representative,KS,Incumbent,Kansas State House District 88,,,,,,,,,Chuck.Schmidt@house.ks.gov,,chuck@repchuckschmidt.com,,,https://www.repchuckschmidt.com/,https://www.twitter.com/cschmidt3131,https://www.twitter.com/cschmidt3131,,,,,,,,https://www.facebook.com/ChuckSchmidtforKansasHouse,https://www.facebook.com/chuck.schmidt.56,https://www.facebook.com/ChuckSchmidtforKansasHouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:88,ocd-person/5fa601c2-c0d4-4f22-bc70-bb9529128b93,
Will Carpenter,Will,,Carpenter,,,,http://www.kslegislature.org/li/m/images/pics/rep_carpenter_will_1.jpg,Republican Party,Kansas State House District 75,Kansas State Representative,KS,Incumbent,Kansas State House District 75,,,,,,,,,Will.Carpenter@house.ks.gov,,,,,,,,,,,,,,,,https://www.facebook.com/will.carpenter.37669,https://www.facebook.com/willforkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Will_Carpenter,,,,,,,,,,ocd-division/country:us/state:ks/sldl:75,ocd-person/695c8e66-9ee6-4431-8bd4-b7435b04e2c7,
Daniel Hawkins,Daniel,,Hawkins,,,,http://www.kslegislature.org/li/m/images/pics/rep_hawkins_daniel_1.jpg,Republican Party,Kansas State House District 100,Kansas State Representative,KS,Incumbent,Kansas State House District 100,,,,,,,,,dan.hawkins@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:100,ocd-person/26eb8f32-d499-4b8b-82c6-8fef014633a3,
Robert Harmon,Robert,,Harmon,,,,,Republican Party,Kansas State House District 76,Kansas State Representative,KS,Challenger,Kansas State House District 76,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:76,,
Eric L. Smith,Eric,L.,Smith,,,,http://www.kslegislature.org/li_2020/m/images/pics/rep_smith_eric_1.jpg,Republican Party,Kansas State House District 76,Kansas State Representative,KS,Incumbent,Kansas State House District 76,,,,,,,,,Eric.Smith@house.ks.gov,,elsmith4hd76@gmail.com,,,https://ericlsmith4house76.republican/,,,,,,,,,,,https://www.facebook.com/profile.php?id=100012338524637,https://www.facebook.com/ericsmith4house/,,,,,,,,(620) 490-1458,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Eric_Smith_(Kansas_politician),,,,,,,,,,ocd-division/country:us/state:ks/sldl:76,ocd-person/0f0f626f-b39a-4a94-9d33-0d8166473d26,
Robyn R. Essex,Robyn,R.,Essex,,,,,Republican Party,Kansas State House District 78,Kansas State Representative,KS,Challenger,Kansas State House District 78,,,,,,,,,n/a,,RobynEssexForKansas@gmail.com,n/a,,https://robynforkansas.com/,,,,,,,,,,,https://www.facebook.com/robyn.y.essex,https://www.facebook.com/Robyn-Essex-for-Kansas-107315658692195,,,,,,n/a,n/a,(913) 302-5955,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:78,,
Brian Herr,Brian,,Herr,,,,,Republican Party,Kansas State House District 78,Kansas State Representative,KS,Challenger,Kansas State House District 78,,,,,,,,,n/a,,brianherr4ks@gmail.com,n/a,,,,,,,,,,,,,https://www.facebook.com/Brianjherr,https://www.facebook.com/BrianHerr4KS/,,,,,,n/a,n/a,(913) 353-8577,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:78,,
KC Ohaebosim,KC,,Ohaebosim,,,,http://www.kslegislature.org/li/m/images/pics/rep_ohaebosim_kc_1.jpg,Democratic Party,Kansas State House District 89,Kansas State Representative,KS,Incumbent,Kansas State House District 89,,,,,,,,,KC.Ohaebosim@house.ks.gov,,,,,,,,,,,,,,,https://www.facebook.com/profile.php?id=100058134155767,https://www.facebook.com/kc.ohaebosim.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/KC_Ohaebosim,,,,,,,,,,ocd-division/country:us/state:ks/sldl:89,ocd-person/16ed9e2b-5a1b-48b1-99c9-651a55061060,
Fred Gardner,Fred,,Gardner,,,,,Republican Party,Kansas State House District 9,Kansas State Representative,KS,Challenger,Kansas State House District 9,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:9,,
Alana Cloutier,Alana,,Cloutier,,,,,Democratic Party,Kansas State House District 9,Kansas State Representative,KS,Challenger,Kansas State House District 9,,,,,,,,,n/a,,alana@alana4ks.com,n/a,,http://alana4ks.com/,,https://www.twitter.com/AlanaCloutier,,,,,,,https://www.instagram.com/alana_for_kansas/,,https://www.facebook.com/kittyholmes,https://www.facebook.com/Alana4Kansas/,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:9,,
Carl Maughan,Carl,,Maughan,,,,,Republican Party,Kansas State House District 90,Kansas State Representative,KS,Challenger,Kansas State House District 90,,,,,,,,,n/a,,,n/a,,,,https://www.twitter.com/carlmaughan,,,,,,,,,https://www.facebook.com/carl.maughan.142,https://www.facebook.com/CarlforKansas,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:90,,
Emil M. Bergquist,Emil,M.,Bergquist,,,,http://www.kslegislature.org/li/m/images/pics/rep_bergquist_emil_1.jpg,Republican Party,Kansas State House District 91,Kansas State Representative,KS,Incumbent,Kansas State House District 91,,,,,,,,,emil.bergquist@house.ks.gov,,,,,https://bergquistforkansas.com/,,,,,,,,,,https://www.facebook.com/RepresentativeEmilBergquist,https://www.facebook.com/emil.bergquist.9,https://www.facebook.com/RepresentativeEmilBergquist,,,,,"PO Box 518, Kechi, KS 67067",,,(316) 680-4697,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Emil_Bergquist,,,,,,,,,,ocd-division/country:us/state:ks/sldl:91,ocd-person/06e5710d-2c6a-4baa-829f-803417539415,
John Carmichael,John,,Carmichael,,,,http://www.kslegislature.org/li/m/images/pics/rep_carmichael_john_1.jpg,Democratic Party,Kansas State House District 92,Kansas State Representative,KS,Incumbent,Kansas State House District 92,,,,,,,,,john.carmichael@house.ks.gov,,john@carmichaelforkansas.com,,,https://carmichaelforkansas.com/,,https://www.twitter.com/92ndkshousedist,,,,,,,,https://www.facebook.com/JohnCarmichael.KS/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:92,ocd-person/0ce6641b-4793-4194-8a6b-de220fcb20d5,
W. Michael Shimeall,W.,Michael,Shimeall,,,,https://images.squarespace-cdn.com/content/v1/5e3f0b3ac564455a5e599386/1590783975225-AWJ5G6P4KYHAR38UW3D3/IMG_5463.jpg?format=1500w,Democratic Party,Kansas State House District 78,Kansas State Representative,KS,Challenger,Kansas State House District 78,,,,,,,,,n/a,,mike@shimeall4kansas.com,n/a,,https://www.shimeall4kansas.com/,,,https://www.twitter.com/shimeall4kansas,,,,,,https://www.instagram.com/shimeall4kansas/,,https://www.facebook.com/michael.shimeall.1,https://www.facebook.com/ShimeallForKansas,,,,,,n/a,n/a,(913) 267-8759,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:78,,
Webster T. Roth,Webster,T.,Roth,,,,,Republican Party,Kansas State House District 79,Kansas State Representative,KS,Challenger,Kansas State House District 79,,,,,,,,,n/a,,,n/a,https://www.rothauction.us/,,,,,,,,,,,,https://www.facebook.com/webster.roth,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:79,,
Cheryl Helmer,Cheryl,,Helmer,,,,http://kslegislature.org/li/m/images/pics/rep_helmer_cheryl_1.jpg,Republican Party,Kansas State House District 79,Kansas State Representative,KS,Incumbent,Kansas State House District 79,,,,,,,,,Cheryl.Helmer@house.ks.gov,,,,,,,https://www.twitter.com/cherylhelmer2,,,,,,https://www.instagram.com/larimorehelmer/,,,https://www.facebook.com/profile.php?id=100073375149440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Cheryl_Helmer,,,,,,,,,,ocd-division/country:us/state:ks/sldl:79,ocd-person/c459372e-82ef-4fe9-90a5-03accdd18812,
Kris Trimmer,Kris,,Trimmer,,,,,Democratic Party,Kansas State House District 79,Kansas State Representative,KS,Challenger,Kansas State House District 79,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,https://www.facebook.com/kris.trimmer,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:79,,
Cristel Heffron Love,Cristel,Heffron,Love,,,,,Democratic Party,Kansas State House District 79,Kansas State Representative,KS,Challenger,Kansas State House District 79,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,https://www.facebook.com/cristel.love.727,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:79,,
Brian Bergkamp,Brian,,Bergkamp,,,,http://www.kslegislature.org/li/m/images/pics/rep_bergkamp_brian_1.jpg,Republican Party,Kansas State House District 93,Kansas State Representative,KS,Incumbent,Kansas State House District 93,,,,,,,,,Brian.Bergkamp@house.ks.gov,,brian@bergkampforkansas.com,,,https://www.bergkampforkansas.com/,,,,,,,,,,https://www.facebook.com/BergkampKS,https://www.facebook.com/brian.bergkamp,https://www.facebook.com/BergkampKS,,,,,,,,(620) 399-6740,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Brian_Bergkamp,,,,,,,,,,ocd-division/country:us/state:ks/sldl:93,ocd-person/ee28d684-dc5b-4923-a56f-7fef74c9ef67,
Leo G. Delperdang,Leo,G.,Delperdang,,,,http://www.kslegislature.org/li/m/images/pics/rep_delperdang_leo_1.jpg,Republican Party,Kansas State House District 94,Kansas State Representative,KS,Incumbent,Kansas State House District 94,,,,,,,,,Leo.Delperdang@house.ks.gov,,delperda@swbell.net,,,https://www.delperdangforkansas.com/,,,,,,,,,,https://www.facebook.com/Delperdangforkansas/,https://www.facebook.com/leo.delperdang.9,https://www.facebook.com/Delperdangforkansas/,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Leo_Delperdang,,,,,,,,,,ocd-division/country:us/state:ks/sldl:94,ocd-person/0f185c85-3f64-4f47-9a64-048b1e009181,
Robert Howes,Robert,,Howes,,,,,Democratic Party,Kansas State House District 94,Kansas State Representative,KS,Challenger,Kansas State House District 94,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:94,,
Nick Hoheisel,Nick,,Hoheisel,,,,http://www.kslegislature.org/li/m/images/pics/rep_hoheisel_nick_1.jpg,Republican Party,Kansas State House District 97,Kansas State Representative,KS,Incumbent,Kansas State House District 97,,,,,,,,,Nick.Hoheisel@house.ks.gov,,HoheiselforKansas@gmail.com,,,https://www.hoheiselforkansas.com/,https://www.twitter.com/RepHoheisel,,,,,,,,,,https://www.facebook.com/Nick.Hohesiel,https://www.facebook.com/profile.php?id=100081529347556,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Nick_Hoheisel,,,,,,,,,,ocd-division/country:us/state:ks/sldl:97,ocd-person/df19b642-2877-4b6d-ab29-bbdd26deaa26,
Chris Croft,Chris,,Croft,,,,http://kslegislature.org/li/m/images/pics/rep_croft_chris_1.jpg,Republican Party,Kansas State House District 8,Kansas State Representative,KS,Incumbent,Kansas State House District 8,,,,,,,,,Chris.Croft@house.ks.gov,,croftforkansas@gmail.com,,,https://croftforkansas.com/,https://www.twitter.com/croftforkansas,,,,,,https://www.instagram.com/croftforkansas/,,,https://www.facebook.com/CroftForKansas,,,,,,,,,,(913) 279-1215,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Chris_Croft,,,,,,,,,,ocd-division/country:us/state:ks/sldl:8,ocd-person/e0cd5e74-7229-4c04-be9e-aa688868e703,
Pam Shernuk,Pam,,Shernuk,,,,https://jocoelection.org/sites/default/files/Pam%20Shernuk.jpg,Democratic Party,Kansas State House District 8,Kansas State Representative,KS,Challenger,Kansas State House District 8,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,https://www.facebook.com/pam.shernuk,https://www.facebook.com/pam4kansas/,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:8,,
Bill Rhiley,Bill,,Rhiley,,,,http://kslegislature.org/li/m/images/pics/rep_rhiley_bill_1.jpg,Republican Party,Kansas State House District 80,Kansas State Representative,KS,Incumbent,Kansas State House District 80,,,,,,,,,Bill.Rhiley@house.ks.gov,,RhileyForKansas@gmail.com,,,,,,,,,,,,,https://www.facebook.com/BillRhileyforKansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Bill_Rhiley,,,,,,,,,,ocd-division/country:us/state:ks/sldl:80,ocd-person/d01abc3e-cce3-450e-8d2c-41491b5bbde6,
Cyndi Howerton,Cyndi,,Howerton,,,,http://www.kslegislature.org/li/m/images/pics/rep_howerton_cyndi_1.jpg,Republican Party,Kansas State House District 98,Kansas State Representative,KS,Incumbent,Kansas State House District 98,,,,,,,,,Cyndi.Howerton@house.ks.gov,,cyndihowertonforkansas@gmail.com,,,https://cyndihowerton.com/,,,,,,,,,,https://www.facebook.com/cyndihowertonforkansas/,https://www.facebook.com/Cyndi.Marmie.Howerton,https://www.facebook.com/cyndihowertonforkansas/,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Cyndi_Howerton,,,,,,,,,,ocd-division/country:us/state:ks/sldl:98,ocd-person/c333ddca-e5a2-4638-910c-a816bcddd666,
Susan Humphries,Susan,,Humphries,,,,http://www.kslegislature.org/li/m/images/pics/rep_humphries_susan_1.jpg,Republican Party,Kansas State House District 99,Kansas State Representative,KS,Incumbent,Kansas State House District 99,,,,,,,,,Susan.Humphries@house.ks.gov,,humphries4house@gmail.com,,,https://susanhumphries.net/,,https://www.twitter.com/susanfor99th,https://www.twitter.com/susanfor99th,,,,,,,https://www.facebook.com/susanfor99th/,https://www.facebook.com/susan.m.humphries.5,https://www.facebook.com/susanfor99th/,,,,,"P.O. Box 884 Andover, KS 67002",,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Susan_Humphries,,,,,,,,,,ocd-division/country:us/state:ks/sldl:99,ocd-person/4ab616b7-79d2-4d89-ae25-cd4ea4e8c4c8,
"Ronald W. Ryckman, Sr.",Ronald,W.,Ryckman,,,Sr.,http://www.kslegislature.org/li/m/images/pics/sen_ryckman_ronald_1.jpg,Republican Party,Kansas State Senate District 38 (unexpired),Kansas State Senator,KS,Incumbent,Kansas State Senate District 38 (unexpired),,,,,,,,,Ron.Ryckman@senate.ks.gov,,,,,,,,,,,,,,,https://www.facebook.com/ronaldryckman,https://www.facebook.com/ronald.w.ryckman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Ron_Ryckman_Sr.,,,,,,,,,,ocd-division/country:us/state:ks/sldu:38,ocd-person/43caafd7-9177-40f4-b515-0681ef5930f3,
Blake Carpenter,Blake,,Carpenter,,,,http://www.kslegislature.org/li/m/images/pics/rep_carpenter_blake_1.jpg,Republican Party,Kansas State House District 81,Kansas State Representative,KS,Incumbent,Kansas State House District 81,,,,,,,,,blake.carpenter@house.ks.gov,,blake@carpenterforkansas.com,,,https://www.carpenterforkansas.com/,https://www.twitter.com/Carpenter4KS,,https://www.twitter.com/Carpenter4KS,,,,https://www.instagram.com/rep_carpenter/,,https://www.instagram.com/rep_carpenter/,https://www.facebook.com/BlakeCarpenter4KS,https://www.facebook.com/blake.carpenter.14,https://www.facebook.com/BlakeCarpenter4KS,,,,,,,,(316) 772-0886,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Blake_Carpenter,,,,,,,,,,ocd-division/country:us/state:ks/sldl:81,ocd-person/38998536-e18f-44bb-8e80-01bfee04e991,
Leah Howell,Leah,,Howell,,,,http://www.kslegislature.org/li/m/images/pics/rep_howell_leah_1.jpg,Republican Party,Kansas State House District 82,Kansas State Representative,KS,Challenger,Kansas State House District 82,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,https://www.facebook.com/leah.howell.redhead,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,https://en.wikipedia.org/wiki/Leah_Howell,,,,,,,,,,ocd-division/country:us/state:ks/sldl:82,,
Jose Lara,Jose,,Lara,,,,,Democratic Party,Kansas State Senate District 38 (unexpired),Kansas State Senator,KS,Challenger,Kansas State Senate District 38 (unexpired),,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,https://www.facebook.com/jose.lara.7311,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldu:38,,
Mike McCorkle,Mike,,McCorkle,,,,https://mikefor100.com/wp-content/uploads/2022/06/McCorkle-full-flag.png,Democratic Party,Kansas State House District 100,Kansas State Representative,KS,Challenger,Kansas State House District 100,,,,,,,,,n/a,,info@mikefor100.com,n/a,,https://mikefor100.com/,,,https://www.twitter.com/MikeFor100,,,,,,,,https://www.facebook.com/michael.mccorkle.50,https://www.facebook.com/MikeFor100,,,,,,n/a,n/a,(316) 477-2729,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:100,,
Joe Seiwert,Joe,,Seiwert,,,,http://www.kslegislature.org/li/m/images/pics/rep_seiwert_joe_1.jpg,Republican Party,Kansas State House District 101,Kansas State Representative,KS,Incumbent,Kansas State House District 101,,,,,,,,,joe.seiwert@house.ks.gov,,,,,,,,,,,,,,,,https://www.facebook.com/JoeSeiwert4Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Joe_Seiwert,,,,,,,,,,ocd-division/country:us/state:ks/sldl:101,ocd-person/29dad718-27f5-4cbb-9a2c-56fad33e4569,
Angela Martinez,Angela,,Martinez,,,,,Democratic Party,Kansas State House District 103,Kansas State Representative,KS,Challenger,Kansas State House District 103,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:103,,
